id,texto
5992,Comprei um tênis novo da Adidas #Fashion
5993,Não gostei do atendimento da loja #Reclamação
5994,Samsung lançou um celular incrível #Tech
5995,Amei o novo iPhone! #Apple
5996,Amei o novo iPhone! #Apple
5997,Adidas com ofertas incríveis hoje #Sale
5998,Adidas com ofertas incríveis hoje #Sale
5999,Desconto de 50% em eletrônicos #Promoção
6000,Não gostei do atendimento da loja #Reclamação
6001,Nike lançou uma nova coleção #Moda
6002,Adidas com ofertas incríveis hoje #Sale
6003,Samsung lançou um celular incrível #Tech
6004,Amei o novo iPhone! #Apple
6005,Comprei um tênis novo da Adidas #Fashion
6006,Não gostei do atendimento da loja #Reclamação
6007,Promoção imperdível da Nike! #Desconto
6008,Promoção imperdível da Nike! #Desconto
6009,Desconto de 50% em eletrônicos #Promoção
6010,Amei o novo iPhone! #Apple
6011,Nike lançou uma nova coleção #Moda
6012,Amei o novo iPhone! #Apple
6013,Galaxy S30 é o melhor celular #Samsung
6014,Amei o novo iPhone! #Apple
6015,Desconto de 50% em eletrônicos #Promoção
6016,Desconto de 50% em eletrônicos #Promoção
6017,Amei o novo iPhone! #Apple
6018,Samsung lançou um celular incrível #Tech
6019,Adidas com ofertas incríveis hoje #Sale
6020,Amei o novo iPhone! #Apple
6021,Promoção imperdível da Nike! #Desconto
6022,Comprei um tênis novo da Adidas #Fashion
6023,Desconto de 50% em eletrônicos #Promoção
6024,Galaxy S30 é o melhor celular #Samsung
6025,Promoção imperdível da Nike! #Desconto
6026,Desconto de 50% em eletrônicos #Promoção
6027,Não gostei do atendimento da loja #Reclamação
6028,Apple anunciou novos recursos #Tecnologia
6029,Nike lançou uma nova coleção #Moda
6030,Desconto de 50% em eletrônicos #Promoção
6031,Desconto de 50% em eletrônicos #Promoção
6032,Promoção imperdível da Nike! #Desconto
6033,Samsung lançou um celular incrível #Tech
6034,Promoção imperdível da Nike! #Desconto
6035,Adidas com ofertas incríveis hoje #Sale
6036,Amei o novo iPhone! #Apple
6037,Galaxy S30 é o melhor celular #Samsung
6038,Promoção imperdível da Nike! #Desconto
6039,Adidas com ofertas incríveis hoje #Sale
6040,Desconto de 50% em eletrônicos #Promoção
6041,Samsung lançou um celular incrível #Tech
6042,Galaxy S30 é o melhor celular #Samsung
6043,Adidas com ofertas incríveis hoje #Sale
6044,Promoção imperdível da Nike! #Desconto
6045,Nike lançou uma nova coleção #Moda
6046,Não gostei do atendimento da loja #Reclamação
6047,Nike lançou uma nova coleção #Moda
6048,Samsung lançou um celular incrível #Tech
6049,Comprei um tênis novo da Adidas #Fashion
6050,Desconto de 50% em eletrônicos #Promoção
6051,Não gostei do atendimento da loja #Reclamação
6052,Apple anunciou novos recursos #Tecnologia
6053,Galaxy S30 é o melhor celular #Samsung
6054,Amei o novo iPhone! #Apple
6055,Samsung lançou um celular incrível #Tech
6056,Galaxy S30 é o melhor celular #Samsung
6057,Apple anunciou novos recursos #Tecnologia
6058,Apple anunciou novos recursos #Tecnologia
6059,Não gostei do atendimento da loja #Reclamação
6060,Amei o novo iPhone! #Apple
6061,Nike lançou uma nova coleção #Moda
6062,Amei o novo iPhone! #Apple
6063,Comprei um tênis novo da Adidas #Fashion
6064,Não gostei do atendimento da loja #Reclamação
6065,Amei o novo iPhone! #Apple
6066,Comprei um tênis novo da Adidas #Fashion
6067,Desconto de 50% em eletrônicos #Promoção
6068,Amei o novo iPhone! #Apple
6069,Promoção imperdível da Nike! #Desconto
6070,Amei o novo iPhone! #Apple
6071,Promoção imperdível da Nike! #Desconto
6072,Amei o novo iPhone! #Apple
6073,Apple anunciou novos recursos #Tecnologia
6074,Comprei um tênis novo da Adidas #Fashion
6075,Comprei um tênis novo da Adidas #Fashion
6076,Promoção imperdível da Nike! #Desconto
6077,Galaxy S30 é o melhor celular #Samsung
6078,Adidas com ofertas incríveis hoje #Sale
6079,Galaxy S30 é o melhor celular #Samsung
6080,Apple anunciou novos recursos #Tecnologia
6081,Samsung lançou um celular incrível #Tech
6082,Não gostei do atendimento da loja #Reclamação
6083,Adidas com ofertas incríveis hoje #Sale
6084,Samsung lançou um celular incrível #Tech
6085,Apple anunciou novos recursos #Tecnologia
6086,Galaxy S30 é o melhor celular #Samsung
6087,Apple anunciou novos recursos #Tecnologia
6088,Comprei um tênis novo da Adidas #Fashion
6089,Amei o novo iPhone! #Apple
6090,Adidas com ofertas incríveis hoje #Sale
6091,Amei o novo iPhone! #Apple
6092,Apple anunciou novos recursos #Tecnologia
6093,Galaxy S30 é o melhor celular #Samsung
6094,Adidas com ofertas incríveis hoje #Sale
6095,Amei o novo iPhone! #Apple
6096,Galaxy S30 é o melhor celular #Samsung
6097,Galaxy S30 é o melhor celular #Samsung
6098,Apple anunciou novos recursos #Tecnologia
6099,Nike lançou uma nova coleção #Moda
6100,Nike lançou uma nova coleção #Moda
6101,Samsung lançou um celular incrível #Tech
6102,Desconto de 50% em eletrônicos #Promoção
6103,Comprei um tênis novo da Adidas #Fashion
6104,Nike lançou uma nova coleção #Moda
6105,Amei o novo iPhone! #Apple
6106,Nike lançou uma nova coleção #Moda
6107,Comprei um tênis novo da Adidas #Fashion
6108,Desconto de 50% em eletrônicos #Promoção
6109,Samsung lançou um celular incrível #Tech
6110,Samsung lançou um celular incrível #Tech
6111,Samsung lançou um celular incrível #Tech
6112,Nike lançou uma nova coleção #Moda
6113,Promoção imperdível da Nike! #Desconto
6114,Não gostei do atendimento da loja #Reclamação
6115,Desconto de 50% em eletrônicos #Promoção
6116,Não gostei do atendimento da loja #Reclamação
6117,Promoção imperdível da Nike! #Desconto
6118,Nike lançou uma nova coleção #Moda
6119,Comprei um tênis novo da Adidas #Fashion
6120,Promoção imperdível da Nike! #Desconto
6121,Promoção imperdível da Nike! #Desconto
6122,Não gostei do atendimento da loja #Reclamação
6123,Adidas com ofertas incríveis hoje #Sale
6124,Galaxy S30 é o melhor celular #Samsung
6125,Desconto de 50% em eletrônicos #Promoção
6126,Adidas com ofertas incríveis hoje #Sale
6127,Amei o novo iPhone! #Apple
6128,Apple anunciou novos recursos #Tecnologia
6129,Amei o novo iPhone! #Apple
6130,Não gostei do atendimento da loja #Reclamação
6131,Desconto de 50% em eletrônicos #Promoção
6132,Comprei um tênis novo da Adidas #Fashion
6133,Galaxy S30 é o melhor celular #Samsung
6134,Galaxy S30 é o melhor celular #Samsung
6135,Adidas com ofertas incríveis hoje #Sale
6136,Comprei um tênis novo da Adidas #Fashion
6137,Promoção imperdível da Nike! #Desconto
6138,Samsung lançou um celular incrível #Tech
6139,Adidas com ofertas incríveis hoje #Sale
6140,Samsung lançou um celular incrível #Tech
6141,Adidas com ofertas incríveis hoje #Sale
6142,Galaxy S30 é o melhor celular #Samsung
6143,Promoção imperdível da Nike! #Desconto
6144,Nike lançou uma nova coleção #Moda
6145,Comprei um tênis novo da Adidas #Fashion
6146,Amei o novo iPhone! #Apple
6147,Apple anunciou novos recursos #Tecnologia
6148,Comprei um tênis novo da Adidas #Fashion
6149,Amei o novo iPhone! #Apple
6150,Adidas com ofertas incríveis hoje #Sale
6151,Apple anunciou novos recursos #Tecnologia
6152,Desconto de 50% em eletrônicos #Promoção
6153,Nike lançou uma nova coleção #Moda
6154,Promoção imperdível da Nike! #Desconto
6155,Desconto de 50% em eletrônicos #Promoção
6156,Amei o novo iPhone! #Apple
6157,Galaxy S30 é o melhor celular #Samsung
6158,Adidas com ofertas incríveis hoje #Sale
6159,Galaxy S30 é o melhor celular #Samsung
6160,Galaxy S30 é o melhor celular #Samsung
6161,Apple anunciou novos recursos #Tecnologia
6162,Nike lançou uma nova coleção #Moda
6163,Amei o novo iPhone! #Apple
6164,Comprei um tênis novo da Adidas #Fashion
6165,Comprei um tênis novo da Adidas #Fashion
6166,Comprei um tênis novo da Adidas #Fashion
6167,Não gostei do atendimento da loja #Reclamação
6168,Promoção imperdível da Nike! #Desconto
6169,Samsung lançou um celular incrível #Tech
6170,Não gostei do atendimento da loja #Reclamação
6171,Desconto de 50% em eletrônicos #Promoção
6172,Nike lançou uma nova coleção #Moda
6173,Promoção imperdível da Nike! #Desconto
6174,Galaxy S30 é o melhor celular #Samsung
6175,Apple anunciou novos recursos #Tecnologia
6176,Galaxy S30 é o melhor celular #Samsung
6177,Amei o novo iPhone! #Apple
6178,Galaxy S30 é o melhor celular #Samsung
6179,Promoção imperdível da Nike! #Desconto
6180,Amei o novo iPhone! #Apple
6181,Comprei um tênis novo da Adidas #Fashion
6182,Desconto de 50% em eletrônicos #Promoção
6183,Comprei um tênis novo da Adidas #Fashion
6184,Samsung lançou um celular incrível #Tech
6185,Comprei um tênis novo da Adidas #Fashion
6186,Adidas com ofertas incríveis hoje #Sale
6187,Amei o novo iPhone! #Apple
6188,Samsung lançou um celular incrível #Tech
6189,Apple anunciou novos recursos #Tecnologia
6190,Adidas com ofertas incríveis hoje #Sale
6191,Nike lançou uma nova coleção #Moda
6192,Amei o novo iPhone! #Apple
6193,Samsung lançou um celular incrível #Tech
6194,Promoção imperdível da Nike! #Desconto
6195,Nike lançou uma nova coleção #Moda
6196,Comprei um tênis novo da Adidas #Fashion
6197,Amei o novo iPhone! #Apple
6198,Apple anunciou novos recursos #Tecnologia
6199,Não gostei do atendimento da loja #Reclamação
6200,Apple anunciou novos recursos #Tecnologia
6201,Adidas com ofertas incríveis hoje #Sale
6202,Comprei um tênis novo da Adidas #Fashion
6203,Amei o novo iPhone! #Apple
6204,Nike lançou uma nova coleção #Moda
6205,Galaxy S30 é o melhor celular #Samsung
6206,Comprei um tênis novo da Adidas #Fashion
6207,Samsung lançou um celular incrível #Tech
6208,Apple anunciou novos recursos #Tecnologia
6209,Desconto de 50% em eletrônicos #Promoção
6210,Adidas com ofertas incríveis hoje #Sale
6211,Galaxy S30 é o melhor celular #Samsung
6212,Galaxy S30 é o melhor celular #Samsung
6213,Apple anunciou novos recursos #Tecnologia
6214,Adidas com ofertas incríveis hoje #Sale
6215,Não gostei do atendimento da loja #Reclamação
6216,Comprei um tênis novo da Adidas #Fashion
6217,Adidas com ofertas incríveis hoje #Sale
6218,Nike lançou uma nova coleção #Moda
6219,Não gostei do atendimento da loja #Reclamação
6220,Adidas com ofertas incríveis hoje #Sale
6221,Desconto de 50% em eletrônicos #Promoção
6222,Adidas com ofertas incríveis hoje #Sale
6223,Não gostei do atendimento da loja #Reclamação
6224,Nike lançou uma nova coleção #Moda
6225,Promoção imperdível da Nike! #Desconto
6226,Adidas com ofertas incríveis hoje #Sale
6227,Promoção imperdível da Nike! #Desconto
6228,Não gostei do atendimento da loja #Reclamação
6229,Adidas com ofertas incríveis hoje #Sale
6230,Amei o novo iPhone! #Apple
6231,Promoção imperdível da Nike! #Desconto
6232,Promoção imperdível da Nike! #Desconto
6233,Apple anunciou novos recursos #Tecnologia
6234,Amei o novo iPhone! #Apple
6235,Nike lançou uma nova coleção #Moda
6236,Galaxy S30 é o melhor celular #Samsung
6237,Comprei um tênis novo da Adidas #Fashion
6238,Adidas com ofertas incríveis hoje #Sale
6239,Nike lançou uma nova coleção #Moda
6240,Adidas com ofertas incríveis hoje #Sale
6241,Comprei um tênis novo da Adidas #Fashion
6242,Apple anunciou novos recursos #Tecnologia
6243,Comprei um tênis novo da Adidas #Fashion
6244,Não gostei do atendimento da loja #Reclamação
6245,Nike lançou uma nova coleção #Moda
6246,Apple anunciou novos recursos #Tecnologia
6247,Desconto de 50% em eletrônicos #Promoção
6248,Nike lançou uma nova coleção #Moda
6249,Comprei um tênis novo da Adidas #Fashion
6250,Apple anunciou novos recursos #Tecnologia
6251,Desconto de 50% em eletrônicos #Promoção
6252,Adidas com ofertas incríveis hoje #Sale
6253,Amei o novo iPhone! #Apple
6254,Desconto de 50% em eletrônicos #Promoção
6255,Não gostei do atendimento da loja #Reclamação
6256,Nike lançou uma nova coleção #Moda
6257,Não gostei do atendimento da loja #Reclamação
6258,Nike lançou uma nova coleção #Moda
6259,Comprei um tênis novo da Adidas #Fashion
6260,Nike lançou uma nova coleção #Moda
6261,Desconto de 50% em eletrônicos #Promoção
6262,Galaxy S30 é o melhor celular #Samsung
6263,Nike lançou uma nova coleção #Moda
6264,Samsung lançou um celular incrível #Tech
6265,Promoção imperdível da Nike! #Desconto
6266,Não gostei do atendimento da loja #Reclamação
6267,Desconto de 50% em eletrônicos #Promoção
6268,Adidas com ofertas incríveis hoje #Sale
6269,Adidas com ofertas incríveis hoje #Sale
6270,Nike lançou uma nova coleção #Moda
6271,Comprei um tênis novo da Adidas #Fashion
6272,Nike lançou uma nova coleção #Moda
6273,Amei o novo iPhone! #Apple
6274,Promoção imperdível da Nike! #Desconto
6275,Não gostei do atendimento da loja #Reclamação
6276,Promoção imperdível da Nike! #Desconto
6277,Não gostei do atendimento da loja #Reclamação
6278,Amei o novo iPhone! #Apple
6279,Galaxy S30 é o melhor celular #Samsung
6280,Promoção imperdível da Nike! #Desconto
6281,Amei o novo iPhone! #Apple
6282,Galaxy S30 é o melhor celular #Samsung
6283,Adidas com ofertas incríveis hoje #Sale
6284,Desconto de 50% em eletrônicos #Promoção
6285,Nike lançou uma nova coleção #Moda
6286,Amei o novo iPhone! #Apple
6287,Adidas com ofertas incríveis hoje #Sale
6288,Comprei um tênis novo da Adidas #Fashion
6289,Promoção imperdível da Nike! #Desconto
6290,Apple anunciou novos recursos #Tecnologia
6291,Nike lançou uma nova coleção #Moda
6292,Adidas com ofertas incríveis hoje #Sale
6293,Amei o novo iPhone! #Apple
6294,Galaxy S30 é o melhor celular #Samsung
6295,Samsung lançou um celular incrível #Tech
6296,Amei o novo iPhone! #Apple
6297,Nike lançou uma nova coleção #Moda
6298,Desconto de 50% em eletrônicos #Promoção
6299,Promoção imperdível da Nike! #Desconto
6300,Promoção imperdível da Nike! #Desconto
6301,Promoção imperdível da Nike! #Desconto
6302,Nike lançou uma nova coleção #Moda
6303,Adidas com ofertas incríveis hoje #Sale
6304,Não gostei do atendimento da loja #Reclamação
6305,Comprei um tênis novo da Adidas #Fashion
6306,Não gostei do atendimento da loja #Reclamação
6307,Comprei um tênis novo da Adidas #Fashion
6308,Não gostei do atendimento da loja #Reclamação
6309,Apple anunciou novos recursos #Tecnologia
6310,Samsung lançou um celular incrível #Tech
6311,Apple anunciou novos recursos #Tecnologia
6312,Promoção imperdível da Nike! #Desconto
6313,Apple anunciou novos recursos #Tecnologia
6314,Adidas com ofertas incríveis hoje #Sale
6315,Promoção imperdível da Nike! #Desconto
6316,Desconto de 50% em eletrônicos #Promoção
6317,Desconto de 50% em eletrônicos #Promoção
6318,Galaxy S30 é o melhor celular #Samsung
6319,Comprei um tênis novo da Adidas #Fashion
6320,Nike lançou uma nova coleção #Moda
6321,Adidas com ofertas incríveis hoje #Sale
6322,Apple anunciou novos recursos #Tecnologia
6323,Desconto de 50% em eletrônicos #Promoção
6324,Amei o novo iPhone! #Apple
6325,Samsung lançou um celular incrível #Tech
6326,Apple anunciou novos recursos #Tecnologia
6327,Galaxy S30 é o melhor celular #Samsung
6328,Não gostei do atendimento da loja #Reclamação
6329,Nike lançou uma nova coleção #Moda
6330,Desconto de 50% em eletrônicos #Promoção
6331,Desconto de 50% em eletrônicos #Promoção
6332,Não gostei do atendimento da loja #Reclamação
6333,Apple anunciou novos recursos #Tecnologia
6334,Não gostei do atendimento da loja #Reclamação
6335,Adidas com ofertas incríveis hoje #Sale
6336,Galaxy S30 é o melhor celular #Samsung
6337,Galaxy S30 é o melhor celular #Samsung
6338,Não gostei do atendimento da loja #Reclamação
6339,Apple anunciou novos recursos #Tecnologia
6340,Comprei um tênis novo da Adidas #Fashion
6341,Promoção imperdível da Nike! #Desconto
6342,Não gostei do atendimento da loja #Reclamação
6343,Comprei um tênis novo da Adidas #Fashion
6344,Comprei um tênis novo da Adidas #Fashion
6345,Galaxy S30 é o melhor celular #Samsung
6346,Adidas com ofertas incríveis hoje #Sale
6347,Galaxy S30 é o melhor celular #Samsung
6348,Apple anunciou novos recursos #Tecnologia
6349,Apple anunciou novos recursos #Tecnologia
6350,Galaxy S30 é o melhor celular #Samsung
6351,Samsung lançou um celular incrível #Tech
6352,Samsung lançou um celular incrível #Tech
6353,Não gostei do atendimento da loja #Reclamação
6354,Desconto de 50% em eletrônicos #Promoção
6355,Não gostei do atendimento da loja #Reclamação
6356,Promoção imperdível da Nike! #Desconto
